stemID,species,dbh.cm,xdist,ydist,Jenkins_type
7344,ABAM,5.5,7.34,17.56,tf
7345,TSHE,11.4,1.9,17.66,tf
7346,TSHE,37.8,0.75,14.32,tf
7347,TSHE,38.7,2.81,14.6,tf
7349,TSHE,6.6,5.77,14.83,tf
7350,TSHE,26.2,4.77,12.76,tf
7351,TSHE,14.6,4.09,12.3,tf
7352,TSHE,11.2,2.42,8.85,tf
7354,TABR,9.2,6.68,8.46,tf
7355,TSHE,26.8,9.89,6.36,tf
7356,ABAM,5.3,13.67,7.08,tf
7357,TABR,17.4,22.11,7.44,tf
7358,TSHE,18.7,24.82,4.29,tf
7359,ABAM,9.9,42.26,38.66,tf
7360,TABR,15.3,20.39,1.38,tf
7361,CONU,13.9,17.76,1.98,mh
7362,TSHE,58.7,8.1,4.04,tf
7363,ABAM,7.2,1.13,0.01,tf
7364,TSHE,31.5,26.78,0.01,tf
7365,TSHE,31.6,36.73,2.09,tf
7366,TABR,7.8,232.82,5.97,tf
7368,TSHE,67.5,46.31,8.35,tf
7369,TSHE,9.5,39.65,6.21,tf
7370,TSHE,11.1,47.34,14.08,tf
7371,TSHE,27.5,42.69,10.61,tf
7372,TSHE,10,48.9,18.96,tf
7373,TSHE,36.5,36.33,7.58,tf
7374,TSHE,63,33.36,7.63,tf
7376,TSHE,6.2,46.22,21.46,tf
7377,TSHE,90.7,41.71,23.46,tf
7378,TSHE,52.2,42.95,18.03,tf
7379,TSHE,16.6,31.77,15.12,tf
7380,TSHE,41.6,28.95,15.57,tf
7381,TSHE,8.4,28.56,15.6,tf
7382,TSHE,9.8,35.49,21.72,tf
7383,TSHE,8.7,37.05,20.92,tf
7384,TSHE,14.3,29.44,23.24,tf
7385,TSHE,22.7,34.68,23.86,tf
7386,ABAM,6,25.36,6.54,tf
7387,TSHE,25.1,26.48,15.69,tf
7388,TSHE,20,25.78,21.53,tf
7389,TABR,11.9,38.44,28.07,tf
7390,TSHE,9.2,32.12,24.76,tf
7392,TSHE,8,61.7,37.95,tf
7393,TSHE,18.2,31.78,27.91,tf
7395,TSHE,22.5,34.08,29.92,tf
7396,TSHE,19,35.11,32.49,tf
7397,TABR,23.7,297.14,30.22,tf
7398,TSHE,35.9,35.3,33.43,tf
7399,TSHE,5.5,28.1,36.81,tf
7400,TSHE,9.6,27,43.03,tf
7401,TSHE,59.1,32.6,42.28,tf
7402,TSHE,36.1,32.57,41.37,tf
7403,TABR,19,223.3,41.05,tf
7404,TSHE,14.7,44.97,34.39,tf
7405,TSHE,6.5,49.86,28.7,tf
7406,TSHE,12,49.58,38.02,tf
7407,TSHE,7.9,43.81,37.33,tf
7408,TSHE,5.9,43.17,35.72,tf
7409,TSHE,12.2,56.32,21.36,tf
7411,ABAM,6.1,292.31,17.12,tf
7412,TABR,10,35.01,38.72,tf
7413,TSHE,10.2,32.94,41.04,tf
7414,TSHE,95.4,26.95,47.69,tf
7415,TSHE,16.3,28.24,47.88,tf
7416,TSHE,6.2,40.01,39.58,tf
7417,ABAM,5.1,40.77,41.34,tf
7418,TABR,25.2,58.45,23.99,tf
7419,TSHE,6.6,42.4,43.4,tf
7420,TSHE,85,43.57,47.15,tf
7421,ABAM,7,48.8,47.26,tf
7422,TSHE,6.2,48.99,44.54,tf
7423,TSHE,27.7,70.47,46.91,tf
7424,TSHE,47,75.09,40.33,tf
7425,TSHE,21.5,68.55,41.89,tf
7426,TSHE,43.2,70.39,39.8,tf
7427,TSHE,7.5,70.29,42.23,tf
7428,TSHE,17.3,66.87,36.41,tf
7429,TSHE,74.9,64.1,38.17,tf
7430,TSHE,19.5,61.65,47.24,tf
7431,TSHE,6.5,53.14,42.35,tf
7432,TSHE,7.7,50.09,41.94,tf
7433,CONU,7.6,54.21,48.9,mh
7434,TSHE,14.8,69.18,31.85,tf
7436,TSHE,6.2,66.62,30.69,tf
7438,TSHE,58.6,67.12,29.75,tf
7440,TSHE,8.5,51.34,39.66,tf
7441,TSHE,6.4,50.99,38.88,tf
7442,TSHE,7.1,50.48,39.01,tf
7443,TSHE,7,50.59,39.33,tf
7444,PSME,76.3,60.95,24.6,pm
7445,TSHE,39,59.95,27.69,tf
7446,TSHE,6,53,32.13,tf
7447,TSHE,6.9,53.67,33.31,tf
7448,TSHE,6.7,51.16,30.2,tf
7449,TABR,13.6,55.59,30.88,tf
7450,TABR,18.6,53.74,28.18,tf
7451,ABAM,41.3,55.61,25.34,tf
7452,TABR,17,58.69,32.57,tf
7453,CONU,8.7,59.37,30.48,mh
7454,TSHE,34.6,61.92,35.29,tf
7455,TSHE,12,69.22,23.65,tf
7456,TSHE,22,68.01,20,tf
7457,TSHE,40.2,66.64,20.63,tf
7458,TSHE,20.6,66.77,19.37,tf
7459,TSHE,13,66.56,18.81,tf
7461,TSHE,64.2,74.25,16.67,tf
7462,TSHE,79,65.11,16.7,tf
7463,PSME,86.3,65.66,14.81,pm
7464,TSHE,8.2,72.02,9.37,tf
7465,TSHE,14.2,68.19,14.15,tf
7466,TSHE,22,67.56,6.59,tf
7467,PSME,136.4,67.75,4.79,pm
7468,TSHE,6.4,67.46,12.05,tf
7469,TSHE,37.9,63.76,5.89,tf
7470,TSHE,83,100.4,31.75,tf
7472,TABR,15.5,54.32,15.86,tf
7473,TSHE,71.1,54.89,12.13,tf
7474,TABR,6.3,298.66,22.05,tf
7475,TABR,15,52.17,21.18,tf
7476,TSHE,13.1,61.52,37.6,tf
7479,TABR,10.3,52.02,1.57,tf
7481,TABR,18,61.19,1.31,tf
7482,TSHE,13.7,65.45,0.83,tf
7483,TSHE,89.2,78.02,2.44,tf
7484,TSHE,13.5,81.3,9.47,tf
7486,TABR,15.8,78.68,18.36,tf
7487,TSHE,12.3,80.26,19.96,tf
7488,PSME,104.5,80.97,20.12,pm
7489,TSHE,89.9,83.57,14.53,tf
7490,TSHE,9.3,95.05,0.35,tf
7491,TSHE,8,99.06,0.01,tf
7492,TSHE,52.1,95.75,1.38,tf
7493,TSHE,5.8,98.84,4.02,tf
7495,TSHE,76.9,95.15,10.91,tf
7496,TSHE,26.1,97.54,16.34,tf
7497,TSHE,13,89.54,13.29,tf
7499,CONU,11,117.86,33.51,mh
7500,TABR,16.1,119.02,34.89,tf
7501,TABR,26,76.06,35.04,tf
7502,CONU,18.6,80.47,38.02,mh
7503,TSHE,12.3,87.03,42.57,tf
7504,TSHE,7.4,85.72,17.03,tf
7505,TSHE,6.7,185.63,34.81,tf
7506,TSHE,26.4,112.32,31.66,tf
7507,ABGR,19.4,88.26,23.85,tf
7508,TSHE,7.9,93.19,23.29,tf
7509,PSME,106.7,91.61,17.88,pm
7510,TABR,8,119.12,34.64,tf
7511,PSME,133.7,112.49,30.35,pm
7512,ABAM,59.9,94.36,18.59,tf
7513,TSHE,58.3,105.47,26.09,tf
7514,TABR,11.3,117.06,28.4,tf
7515,TSHE,5.3,94.97,23.38,tf
7516,TSHE,6.4,85.22,41.57,tf
7517,TSHE,24,83.09,42.44,tf
7518,ABAM,17.2,113.28,39.93,tf
7519,TSHE,18,109.21,43.47,tf
7521,TABR,16.8,101.4,48.1,tf
7522,TSHE,98.5,100.64,43.65,tf
7523,TSHE,55.6,100.11,39.23,tf
7524,TSHE,17.4,103.01,49.41,tf
7525,TABR,18.7,106.03,48.62,tf
7526,TSHE,66.9,109.38,49.46,tf
7527,TABR,10.4,117.06,28.62,tf
7528,TSHE,20.6,99.8,31.29,tf
7530,TSHE,25.9,99.59,43.25,tf
7532,PSME,47.4,91.66,47.69,pm
7533,TABR,6.6,92.25,47.25,tf
7534,TABR,19.6,91.62,46.92,tf
7535,TSHE,19.9,90.06,44.64,tf
7536,TSHE,17.3,90.17,44.19,tf
7537,TSHE,6.9,90.84,43.23,tf
7538,PSME,89,85.65,32.31,pm
7539,CONU,18.7,81.85,32.11,mh
7540,PSME,104.3,80.66,32.62,pm
7541,TABR,14.8,113.31,50.06,tf
7542,TSHE,16.8,108.7,45.87,tf
7543,TABR,17,114.45,44.4,tf
7544,TABR,14.5,114.36,44.08,tf
7545,TABR,9.4,116.21,45.9,tf
7547,ABGR,48.3,121.51,46.8,tf
7548,TABR,11.1,117.61,42.11,tf
7549,TABR,7.1,117.52,42.28,tf
7550,PSME,96.5,122.05,42.47,pm
7551,TABR,7.5,122.69,37.15,tf
7552,TABR,9.5,124.11,37.09,tf
7553,TABR,18.6,120.6,30.02,tf
7554,TSHE,5.6,120.47,41.09,tf
7555,TSHE,5.9,123.4,27.97,tf
7556,TSHE,42.6,123.12,26.24,tf
7557,PSME,61.7,121.31,24.27,pm
7559,TSHE,56,106.31,15.02,tf
7560,TSHE,11.7,103.98,11.08,tf
7561,TSHE,27.2,103.54,11.12,tf
7562,TSHE,18.2,100.41,8.84,tf
7563,TSHE,80.8,104.39,6.33,tf
7564,TSHE,11.7,106.99,8.3,tf
7565,PSME,100.1,108.95,10.95,pm
7566,TABR,11.6,108.39,8.43,tf
7567,TSHE,30.7,126.97,20.4,tf
7568,TABR,13.8,129.03,17.63,tf
7569,TABR,21,137.27,19.24,tf
7570,TSHE,43.5,111.45,22.93,tf
7571,TABR,11.3,115.51,19.46,tf
7572,TSHE,47.9,115.66,17.73,tf
7573,TABR,14.8,119.06,23.57,tf
7574,TSHE,12.2,122.26,22.84,tf
7575,ABAM,11.4,121.68,18.28,tf
7576,PSME,101,122.93,13.97,pm
7577,TABR,16.1,124.91,12,tf
7578,TABR,11.6,117.29,15.91,tf
7579,TSHE,9.5,113.16,16.25,tf
7580,TSHE,12.5,109.8,18.89,tf
7581,TSHE,6.3,118.62,12.99,tf
7582,TSHE,13.7,118.22,10.34,tf
7583,TSHE,34.9,119.11,5.7,tf
7584,TSHE,23.8,117.85,0.36,tf
7585,TSHE,8.6,122.63,0.01,tf
7586,TSHE,12,111.05,5.63,tf
7587,TSHE,15.1,112.24,8.39,tf
7588,TSHE,11.2,113.37,10.02,tf
7589,TABR,12,115.48,7.35,tf
7590,PSME,145.2,126.02,24.45,pm
7591,TSHE,16.9,128.77,23.24,tf
7592,TSHE,82,133.09,22.96,tf
7593,TABR,11.4,138.51,24.79,tf
7594,TSHE,5.6,140.33,24.71,tf
7595,TSHE,80.3,148.55,23.39,tf
7597,TABR,14.8,147.36,19.52,tf
7598,TABR,19.4,150.36,18.16,tf
7599,TABR,9.8,146.21,15.77,tf
7600,TABR,15.2,145.66,12.53,tf
7601,TSHE,71.2,154.26,12.43,tf
7602,TABR,6.8,153.05,9.06,tf
7603,TSHE,72.1,149.49,4.24,tf
7604,TSHE,92.4,149.95,2.24,tf
7605,TSHE,41.9,150.38,1.04,tf
7606,ABAM,5.8,145.29,9.55,tf
7607,TSHE,105.3,140.09,8.25,tf
7609,TABR,17.3,137.84,19.18,tf
7610,PSME,97.1,132.58,16.44,pm
7611,TSHE,72.9,133.54,1.73,tf
7612,TSHE,16.5,128.93,3.65,tf
7613,TSHE,8.8,129.72,0.66,tf
7614,PSME,136.2,127.35,11.59,pm
7615,PSME,95.1,160.03,48.99,pm
7616,TSHE,9.9,162.39,47.24,tf
7617,TSHE,76.9,161.12,43.65,tf
7618,TSHE,38.9,165.98,46.76,tf
7619,TSHE,10.7,167.11,48.53,tf
7620,TSHE,44.6,167.19,48.28,tf
7623,TABR,15.9,130.86,30.38,tf
7624,TSHE,6.5,140.25,27.52,tf
7625,PSME,119.7,144.77,28.69,pm
7626,TABR,7.8,144.47,31.54,tf
7627,TSHE,12.1,139.46,33.88,tf
7628,TSHE,12.6,137.77,36.15,tf
7629,ABAM,63.3,136.68,36.58,tf
7630,TSHE,14.9,149.21,32.63,tf
7631,TSHE,70.5,142.34,40.82,tf
7632,TSHE,61.2,142.18,42.14,tf
7633,TSHE,37.5,142.21,43.8,tf
7634,TSHE,10.8,141.47,46.31,tf
7635,TSHE,27.3,144.31,48.03,tf
7636,TSHE,49.9,148.88,47.54,tf
7638,TSHE,11.3,141.44,44.05,tf
7639,TSHE,6.5,152.68,36.33,tf
7640,TABR,16.6,150.81,33.71,tf
7641,ABGR,59.2,125.76,38.19,tf
7642,TABR,12.6,128.78,37.82,tf
7643,TABR,9.2,128.88,38.38,tf
7644,CONU,22,128.74,36.29,mh
7645,TSHE,20.6,130.18,34.84,tf
7646,TABR,18,133.89,42.13,tf
7647,TSHE,56.4,129.86,46.33,tf
7648,TABR,18.5,135.27,47.51,tf
7650,TSHE,62.6,154.84,40.46,tf
7652,TABR,13.5,155.44,29.41,tf
7653,TSHE,19.4,164.87,34.18,tf
7654,TSHE,83.9,164.46,33.67,tf
7655,TSHE,63,165.26,36.62,tf
7657,TABR,6.5,173.5,29.28,tf
7658,TSHE,9.6,172.3,29.3,tf
7659,TSHE,77.2,171.94,28.76,tf
7661,TSHE,10.1,173.22,24.04,tf
7662,TSHE,13.4,168.1,28.04,tf
7663,TABR,13.7,165.13,28.85,tf
7665,ABAM,7.6,158.39,35.31,tf
7666,TABR,4.9,155.61,28.93,tf
7667,TABR,21.3,165.73,24.87,tf
7668,TSHE,10.2,169.26,21.04,tf
7669,TSHE,12.2,166.61,21.45,tf
7671,TSHE,5.9,162.86,20.86,tf
7672,PSME,85.9,163.07,19.51,pm
7673,PSME,115.5,173.85,16.39,pm
7674,TSHE,101,171.26,15.34,tf
7675,TABR,10.4,155.19,29.3,tf
7677,ABAM,7.2,153.91,27.27,tf
7678,TSHE,13.7,156.52,26.46,tf
7680,TSHE,13.8,227.77,47.39,tf
7682,TSHE,55.3,164.26,10.38,tf
7683,ABAM,9,170.38,9.57,tf
7684,ABAM,7.2,170.09,8.19,tf
7685,TABR,14.1,172.79,6.75,tf
7686,TSHE,21.8,170.66,3.7,tf
7688,TABR,9.4,162.9,4.95,tf
7689,ABAM,43.2,179.29,0.75,tf
7690,TSHE,9.5,177.05,1.81,tf
7691,TSHE,69.2,181.9,12.99,tf
7692,TSHE,18.5,179.28,16.82,tf
7693,TABR,6.4,181.57,17.93,tf
7694,TSHE,67.8,153.84,3.06,tf
7695,TSHE,78.3,159.45,6.19,tf
7696,CONU,12.8,172.05,8.43,mh
7697,TSHE,59.5,183.99,18.61,tf
7698,TSHE,53.1,183.27,22.49,tf
7699,TSHE,78,176.17,22.3,tf
7700,TSHE,69,191.91,20.44,tf
7701,ABAM,29.8,190.41,2.21,tf
7703,TABR,11.1,199.54,3.16,tf
7704,TABR,14.2,199.4,3.02,tf
7705,PSME,73.8,202.15,7.83,pm
7706,TSHE,6.5,202.15,9.31,tf
7707,PSME,131.3,200.48,13.35,pm
7708,TSHE,33.2,198.32,14.36,tf
7709,TSHE,8.7,197.88,14.53,tf
7710,ABAM,8.1,193.5,11.24,tf
7711,ABAM,6.1,190.47,11.94,tf
7712,TSHE,6.2,191.38,13.83,tf
7714,TSHE,74.2,186.96,13.29,tf
7715,ABAM,20.9,186.83,8.56,tf
7716,TSHE,11,186.05,7.81,tf
7717,ABAM,6.6,181.74,7.66,tf
7718,ABAM,7.6,182.74,4.42,tf
7719,ABAM,6.6,181.82,0.01,tf
7720,TSHE,23.2,193.58,14.32,tf
7722,TSHE,6.7,194.05,18.59,tf
7723,TABR,11.6,197.51,17.21,tf
7724,TABR,9.8,197.69,17.23,tf
7725,ABAM,6.1,197.93,24.2,tf
7727,ABPR,83.6,184.07,27.9,tf
7728,TSHE,12.7,180.62,30.46,tf
7729,TSHE,57.8,176.86,32.1,tf
7730,TSHE,63.7,180.69,39.83,tf
7731,TSHE,97.3,182.08,45.21,tf
7732,TSHE,40.4,186.32,37.57,tf
7733,TSHE,8.9,181.44,47.46,tf
7734,TSHE,8.2,181.77,47.6,tf
7736,PSME,123,195.64,26.91,pm
7737,TSHE,14.9,187.58,28.56,tf
7738,TSHE,7.3,188.01,22.44,tf
7739,PSME,96.5,188.52,29.75,pm
7742,TSHE,17.7,193.53,33.3,tf
7743,TSHE,6.5,194.51,36.28,tf
7744,TSHE,12.1,192.77,37.39,tf
7745,TSHE,21.1,200.03,38.28,tf
7746,ABAM,12.6,184.98,33.6,tf
7747,ABAM,23.3,183.83,33.9,tf
7748,TSHE,45.5,192.39,48.26,tf
7749,TSHE,52.2,196.11,48.97,tf
7750,TSHE,59.2,203.05,43.42,tf
7751,TSHE,10.1,203.56,47.54,tf
7753,TSHE,27,205.22,20.31,tf
7754,TSHE,74.2,202.06,16.89,tf
7755,TSHE,10.8,207.42,15.27,tf
7756,ABAM,38.4,207.11,14.08,tf
7757,PSME,98,209.25,14.65,pm
7758,PSME,124.5,213.23,11.5,pm
7759,ABAM,15.6,212.68,7.98,tf
7760,ABGR,36.8,208.71,6.37,tf
7761,TSHE,18.3,208.64,5.98,tf
7762,TSHE,8.1,175.78,21.91,tf
7763,TABR,20.4,209.78,48.06,tf
7764,TSHE,10.1,210.83,46.52,tf
7765,TSHE,36.4,209.17,44.58,tf
7766,TSHE,91.2,219.1,42.02,tf
7768,TSHE,97.3,220.36,36.99,tf
7769,PSME,140.4,215.07,34.55,pm
7771,TSHE,64,210.02,34.15,tf
7772,TSHE,10.7,214.09,29.74,tf
7773,PSME,116.3,215.13,25.78,pm
7774,TSHE,16.1,204.93,26,tf
7775,ABAM,5.1,205.49,29.75,tf
7776,TSHE,44.5,213.94,23.94,tf
7777,TSHE,64.3,216.77,20.91,tf
7778,TSHE,31.1,218.26,19.87,tf
7779,PSME,125.5,217.79,16.83,pm
7780,TSHE,20.8,210.43,21.84,tf
7781,TABR,24,224,14.95,tf
7782,TABR,11.2,218.73,14.17,tf
7783,TSHE,11.8,221.52,12.24,tf
7784,PSME,125.7,221.91,11.27,pm
7785,TABR,11.5,223.82,9.42,tf
7786,TSHE,21,219.89,9.98,tf
7787,TSHE,10.5,219.43,9.5,tf
7788,PSME,101.1,224.45,3.31,pm
7789,TABR,9.8,220.79,3.39,tf
7790,TSHE,7.5,218.38,1.52,tf
7791,TSHE,8.2,218.94,0.01,tf
7792,TSHE,11.8,216.48,2.57,tf
7793,TSHE,10.7,215.72,1.29,tf
7794,TSHE,28.5,215.75,1.39,tf
7795,TSHE,12.5,213.64,2.25,tf
7796,TABR,18.5,208.14,3.71,tf
7797,TSHE,6.1,205.6,1.54,tf
7798,TSHE,67.8,225.93,19.82,tf
7799,PSME,127.8,230.31,16.75,pm
7800,PSME,162.5,233.58,11.89,pm
8002,TSHE,24.5,241.93,4.65,tf
8003,TSHE,63.2,241.7,1.19,tf
8004,TSHE,52.3,245.64,2.89,tf
8005,TSHE,8.7,249.36,1.94,tf
8007,TSHE,24.1,245.53,6.07,tf
8008,TSHE,5.7,248.18,6.03,tf
8009,TSHE,13.9,248.44,8.2,tf
8010,TSHE,53.4,246.26,9.22,tf
8011,TSHE,13.8,245.7,10.34,tf
8012,TABR,36.3,241.77,16.45,tf
8013,PSME,107.1,235.07,10.65,pm
8015,TSHE,72.6,227.34,31.37,tf
8016,PSME,160.7,229.53,24.55,pm
8017,TSHE,24.9,248.76,12.99,tf
8018,TSHE,15.5,248.56,13.53,tf
8019,TSHE,8.4,245.72,21.6,tf
8020,TABR,9.2,248.82,22.84,tf
8021,PSME,133.5,247.43,25.45,pm
8022,TABR,22,237.14,23.44,tf
8023,TSHE,34.1,238.48,26.47,tf
8024,TABR,26.5,241.04,26.61,tf
8025,TABR,7.6,224.68,28.59,tf
8026,TSHE,7.8,225.42,33.36,tf
8027,TSHE,14.5,230.79,34.2,tf
8028,TABR,7,224.3,35.2,tf
8029,ABAM,5,232.11,33.8,tf
8030,TSHE,80,233.47,40.06,tf
8032,TABR,14.7,240.14,45.79,tf
8033,TSHE,37.5,248.53,38.84,tf
8034,TSHE,6.3,250.52,46.93,tf
8035,TSHE,19.4,254.61,45.54,tf
8036,TSHE,16,252.74,43.98,tf
8037,PSME,58.9,229.14,29.25,pm
8038,TSHE,13.2,253.68,42.29,tf
8039,TABR,21.8,256.24,40.32,tf
8040,TSHE,9.9,257.9,37.99,tf
8041,TSHE,6.9,255.09,38.49,tf
8042,TSHE,6.5,253.34,36.03,tf
8043,TABR,27.6,251.74,35.72,tf
8044,TSHE,11.7,249.14,35.03,tf
8045,TSHE,53.3,259.32,26.67,tf
8046,TSHE,19.4,259.78,26.72,tf
8047,TSHE,69.2,255.84,25.64,tf
8048,TSHE,23.3,254.28,23.04,tf
8049,TABR,12.5,238.94,30.8,tf
8050,TABR,23.5,238.56,30.59,tf
8051,TSHE,6,242.6,30.72,tf
8052,ABAM,8.8,241.82,33.86,tf
8053,TSHE,108.5,272.37,28.99,tf
8054,TSHE,21.9,260.63,30.73,tf
8055,TABR,15,273.41,38.32,tf
8056,TSHE,5.7,235.36,35.33,tf
8057,TABR,8.5,270.06,34.36,tf
8058,TSHE,17.4,274.77,38.19,tf
8059,TSHE,15,273.45,39.22,tf
8060,TSHE,12,261.1,46.7,tf
8061,TSHE,13.4,261.05,46.19,tf
8062,TABR,15.5,248.12,30.67,tf
8063,TSHE,6.4,247.26,30.88,tf
8065,TSHE,81.5,262.82,41.76,tf
8066,PSME,122,243.47,47,pm
8068,TABR,7.1,245.99,34.17,tf
8069,TSHE,14.4,238.41,35.95,tf
8070,TSHE,25.8,241.78,40.73,tf
8072,TSHE,46.3,244.37,41.84,tf
8073,TSHE,6.8,274.16,40.75,tf
8074,TSHE,15.4,271.76,48.38,tf
8075,TABR,6.5,260.4,44.72,tf
8076,ABAM,6.5,257.9,44.64,tf
8078,TSHE,10.6,258.24,28.88,tf
8079,TSHE,77.8,274.47,46.94,tf
8080,ABGR,55.8,268.31,49.23,tf
8081,TSHE,13.8,268.53,48.5,tf
8082,ABAM,6.5,267.38,44.5,tf
8083,TABR,15.7,269.41,40.3,tf
8084,TSHE,22.1,268.02,38.16,tf
8085,TSHE,8.5,269.59,29.5,tf
8086,TSHE,14.5,264.61,47.37,tf
8087,PSME,124.4,260.81,29.72,pm
8088,TABR,9.5,265.3,43.44,tf
8090,TSHE,5.9,251.93,33.73,tf
8092,TSHE,6.7,270.02,15.82,tf
8093,TSHE,51.4,265.62,16.06,tf
8094,TSHE,6.6,266.98,12.13,tf
8095,TSHE,59.3,270.38,12.29,tf
8096,TSHE,5.9,271.55,13.01,tf
8097,TSHE,9.5,272.32,12.84,tf
8098,TSHE,22.8,275.62,8.56,tf
8099,TSHE,10.4,271.38,9.52,tf
8100,TSHE,32.4,269.87,6.03,tf
8101,TSHE,8.4,251.98,24.08,tf
8102,TSHE,10.3,253.23,20.08,tf
8103,TSHE,20.6,251.73,15.06,tf
8104,PSME,96.1,254.66,17.7,pm
8105,TSHE,21.9,249.88,11.3,tf
8106,TSHE,13.1,277.02,4.14,tf
8107,TSHE,13.3,279.06,8.39,tf
8108,TSHE,7.1,280.78,9.89,tf
8109,TSHE,5.8,277.15,10.94,tf
8110,THPL,78.5,280.2,17.38,cl
8111,TSHE,61.5,281.39,17.54,tf
8112,TSHE,106.7,288.08,20.28,tf
8113,TABR,12.2,275.93,31,tf
8115,TSHE,31,277.5,32.71,tf
8116,PSME,97.2,281.87,28.01,pm
8117,ABAM,8.8,282.36,33.4,tf
8118,TSHE,19.7,281.5,38.76,tf
8119,TSHE,41.5,278.42,45.79,tf
8120,TABR,18.8,284.01,48.62,tf
8121,TABR,7.7,283.78,48.67,tf
8122,TSHE,8.4,284.76,48.02,tf
8123,TSHE,6.7,284.4,47.21,tf
8124,TSHE,13.4,304.64,48.77,tf
8125,TSHE,42.1,304.18,47.05,tf
8127,TABR,7.8,302.42,41.51,tf
8128,ABAM,10.2,304.31,40.65,tf
8129,ABAM,9,303.46,35.74,tf
8130,TABR,8.1,303.1,37.31,tf
8131,TSHE,7.5,301.63,32.76,tf
8132,TSHE,9,302.93,31.17,tf
8133,TSHE,13.3,300.15,31.07,tf
8134,TSHE,23.9,271.81,4.84,tf
8135,TSHE,10.5,274.63,4.09,tf
8136,TSHE,10.5,273.22,2.22,tf
8137,PSME,108.7,268.41,0.97,pm
8138,TSHE,28,264.33,3.67,tf
8140,TSHE,47.9,264.06,8.42,tf
8141,TSHE,16.2,266.18,9.73,tf
8142,TSHE,29.2,262.15,10.76,tf
8143,TABR,6.9,258.11,14.21,tf
8144,TSHE,78.5,257.73,6.75,tf
8145,PSME,108.4,252.56,1.64,pm
8147,ABAM,9.1,294.52,1.66,tf
8148,ABGR,20.7,292.76,5.42,tf
8149,PSME,100.7,290.56,9.1,pm
8150,PSME,109.7,286.16,6.14,pm
8151,TSHE,54.8,285.19,3.15,tf
8152,TSHE,20.6,282.09,2.93,tf
8153,PSME,127.6,285.65,11.34,pm
8154,TABR,6.3,284.64,13.96,tf
8155,TABR,24.7,294.13,13.04,tf
8156,TABR,6,295.56,8.96,tf
8157,TABR,28.8,298.88,12.12,tf
8158,TABR,16.8,294.75,19.82,tf
8159,TABR,9.5,292.77,21.26,tf
8160,PSME,114,293.5,22.33,pm
8161,TABR,16.3,296.58,23.12,tf
8162,TSHE,8,293.18,25.54,tf
8163,TABR,25.6,295.63,27.15,tf
8164,TABR,8.1,292.59,29.32,tf
8165,TSHE,57,286.49,27.83,tf
8167,TSHE,9.6,291.06,34.36,tf
8168,TSHE,68.8,287.56,33.71,tf
8169,TABR,25.4,288.31,38.4,tf
8170,TSHE,6.4,285.65,37.4,tf
8171,TSHE,56,287.98,39.63,tf
8173,TABR,18.8,290.29,41.82,tf
8174,ABAM,5.6,291.4,43.43,tf
8175,ABAM,5.4,290.78,43.25,tf
8176,ABAM,11.6,294.52,39.9,tf
8178,ABGR,16,298.23,45.82,tf
8179,TABR,11.5,299.69,44.34,tf
8180,TABR,6.9,299.39,44.13,tf
8181,TABR,10.4,300.26,41.73,tf
8182,ABAM,21.9,298.9,38.49,tf
8183,TSHE,10.5,299.06,34.57,tf
8184,ABAM,5.7,301.49,36.06,tf
8185,TSHE,16.2,301.53,36.91,tf
8186,TSHE,6.5,297.91,50.51,tf
8187,ABAM,9.8,298.21,47.22,tf
8188,TSHE,24,294.63,49.9,tf
8189,TSHE,6.8,288.99,48.37,tf
8190,TABR,16,288.99,47.92,tf
8191,TABR,17.5,289.05,47.65,tf
8192,TSHE,11.5,285.39,42.84,tf
8193,TSHE,18.1,310.48,49.06,tf
8194,TSHE,10.8,309.04,48.05,tf
8195,TSHE,6.7,309.69,47.89,tf
8196,TABR,10,310.89,48.04,tf
8197,TSHE,11.5,313.25,48.92,tf
8198,TSHE,6.9,313.54,47.26,tf
8200,TSHE,42.5,323.73,46.58,tf
8201,TSHE,70.1,323.09,44.54,tf
8202,TSHE,42.5,322.21,42.69,tf
8203,TSHE,10.9,320.39,41.34,tf
8205,ABAM,6.6,316.73,39.92,tf
8206,ABAM,9.5,312.46,43.2,tf
8207,ABAM,15.6,308.37,45.38,tf
8208,TSHE,8.9,307.37,42.51,tf
8210,TSHE,15.5,306.85,41.54,tf
8211,TABR,15.1,308.34,37.04,tf
8212,TABR,8.5,306.4,36.34,tf
8213,TSHE,6.9,306.28,34.95,tf
8214,TABR,12,309.78,34.87,tf
8215,TABR,11,310,34.07,tf
8216,TSHE,13.2,308.64,32.76,tf
8217,TSHE,8.7,308.5,32.29,tf
8218,TSHE,7.7,313.78,37.89,tf
8219,TSHE,43.9,310.9,39.19,tf
8220,TABR,9.5,321.2,40.39,tf
8222,TSHE,10.4,313.72,33.65,tf
8223,TSHE,36.3,313.58,31.9,tf
8224,TABR,8.3,323.91,26.08,tf
8225,TABR,12,323.63,26.61,tf
8226,TSHE,42.1,317.78,26.8,tf
8227,TSHE,5.8,306.57,28.64,tf
8228,ABAM,23.8,304.73,14.47,tf
8229,TSHE,9.1,302.83,13.5,tf
8230,TABR,13.8,305.27,10.96,tf
8231,ABAM,9.4,302.91,10.15,tf
8232,ABGR,46.1,313.97,8.95,tf
8233,TSHE,17.1,316.71,7.3,tf
8234,ABAM,11.2,311.19,4.37,tf
8235,TSHE,17.5,309.19,3.86,tf
